장소명,운동기구명,수량,주소,상세위치,관리부서,기준일자
고척근린공원,철봉,1,서울특별시 구로구 고척로45길 39,광장,녹색도시과,2023-03-31
고척근린공원,거꾸로매달리기,1,서울특별시 구로구 고척로45길 39,광장,녹색도시과,2023-03-31
고척근린공원,다리뻗치기,1,서울특별시 구로구 고척로45길 39,광장,녹색도시과,2023-03-31
고척근린공원,양팔줄당기기,1,서울특별시 구로구 고척로45길 39,광장,녹색도시과,2023-03-31
고척근린공원,온몸근육풀기,1,서울특별시 구로구 고척로45길 39,광장,녹색도시과,2023-03-31
고척근린공원,역기내리기,1,서울특별시 구로구 고척로45길 39,광장,녹색도시과,2023-03-31
고척근린공원,허리돌리기,1,서울특별시 구로구 고척로45길 39,광장,녹색도시과,2023-03-31
고척근린공원,온몸노젓기,1,서울특별시 구로구 고척로45길 39,광장,녹색도시과,2023-03-31
고척근린공원,하늘걷기,1,서울특별시 구로구 고척로45길 39,광장,녹색도시과,2023-03-31
고척근린공원,파도타기,1,서울특별시 구로구 고척로45길 39,등산로입구,녹색도시과,2023-03-31
고척근린공원,역기내리기,1,서울특별시 구로구 고척로45길 39,등산로입구,녹색도시과,2023-03-31
고척근린공원,등허리지압기,1,서울특별시 구로구 고척로45길 39,등산로입구,녹색도시과,2023-03-31
고척근린공원,어깨근육풀기,1,서울특별시 구로구 고척로45길 39,뒷산1,녹색도시과,2023-03-31
고척근린공원,마라톤운동,1,서울특별시 구로구 고척로45길 39,뒷산1,녹색도시과,2023-03-31
고척근린공원,철봉,1,서울특별시 구로구 고척로45길 39,뒷산1,녹색도시과,2023-03-31
고척근린공원,링잡고오르기,1,서울특별시 구로구 고척로45길 39,뒷산1,녹색도시과,2023-03-31
고척근린공원,역기,1,서울특별시 구로구 고척로45길 39,뒷산1,녹색도시과,2023-03-31
고척근린공원,역기,1,서울특별시 구로구 고척로45길 39,뒷산1,녹색도시과,2023-03-31
고척근린공원,역기,1,서울특별시 구로구 고척로45길 39,뒷산1,녹색도시과,2023-03-31
고척근린공원,팔굽혀펴기,1,서울특별시 구로구 고척로45길 39,뒷산1,녹색도시과,2023-03-31
고척근린공원,윗몸일으키기,1,서울특별시 구로구 고척로45길 39,뒷산1,녹색도시과,2023-03-31
고척근린공원,허리돌리기,1,서울특별시 구로구 고척로45길 39,뒷산1,녹색도시과,2023-03-31
고척근린공원,평균대,1,서울특별시 구로구 고척로45길 39,뒷산1,녹색도시과,2023-03-31
고척근린공원,매달려건너기,1,서울특별시 구로구 고척로45길 39,뒷산1,녹색도시과,2023-03-31
고척근린공원,윗몸일으키기,1,서울특별시 구로구 고척로45길 39,뒷산2,녹색도시과,2023-03-31
고척근린공원,온몸노젓기,1,서울특별시 구로구 고척로45길 39,뒷산2,녹색도시과,2023-03-31
고척근린공원,하늘걷기,1,서울특별시 구로구 고척로45길 39,뒷산2,녹색도시과,2023-03-31
고척근린공원,온몸근육풀기,1,서울특별시 구로구 고척로45길 39,뒷산2,녹색도시과,2023-03-31
고척근린공원,역기올리기,1,서울특별시 구로구 고척로45길 39,뒷산2,녹색도시과,2023-03-31
고척근린공원,평행봉,1,서울특별시 구로구 고척로45길 39,뒷산2,녹색도시과,2023-03-31
고척근린공원,등치기,1,서울특별시 구로구 고척로45길 39,뒷산2,녹색도시과,2023-03-31
고척근린공원,허리돌리기,1,서울특별시 구로구 고척로45길 39,뒷산2,녹색도시과,2023-03-31
고척근린공원,등허리젖히기,1,서울특별시 구로구 고척로45길 39,뒷산2,녹색도시과,2023-03-31
고척근린공원,마라톤운동,1,서울특별시 구로구 고척로45길 39,뒷산2,녹색도시과,2023-03-31
고척근린공원,등치기,1,서울특별시 구로구 고척로45길 39,뒷산2,녹색도시과,2023-03-31
고척근린공원,등치기,1,서울특별시 구로구 고척로45길 39,뒷산2,녹색도시과,2023-03-31
고척근린공원,철봉,1,서울특별시 구로구 고척로45길 39,뒷산2,녹색도시과,2023-03-31
고척근린공원,링잡고오르기,1,서울특별시 구로구 고척로45길 39,뒷산2,녹색도시과,2023-03-31
고척근린공원,링잡고오르기,1,서울특별시 구로구 고척로45길 39,뒷산2,녹색도시과,2023-03-31
고척근린공원,역기내리기,1,서울특별시 구로구 고척로45길 39,뒷산2,녹색도시과,2023-03-31
고척근린공원,하늘걷기,1,서울특별시 구로구 고척로45길 39,뒷산2,녹색도시과,2023-03-31
고척근린공원,등허리지압기,1,서울특별시 구로구 고척로45길 39,뒷산2,녹색도시과,2023-03-31
고척근린공원,윗몸일으키기,1,서울특별시 구로구 고척로45길 39,뒷산2,녹색도시과,2023-03-31
고척근린공원,윗몸일으키기,1,서울특별시 구로구 고척로45길 39,뒷산2,녹색도시과,2023-03-31
고척근린공원,윗몸일으키기,1,서울특별시 구로구 고척로45길 39,소공원,녹색도시과,2023-03-31
고척근린공원,등허리지압기,1,서울특별시 구로구 고척로45길 39,소공원,녹색도시과,2023-03-31
고척근린공원,온몸근육풀기,1,서울특별시 구로구 고척로45길 39,소공원,녹색도시과,2023-03-31
고척근린공원,파도타기,1,서울특별시 구로구 고척로45길 39,소공원,녹색도시과,2023-03-31
고척근린공원,하늘걷기,1,서울특별시 구로구 고척로45길 39,소공원,녹색도시과,2023-03-31
고척근린공원,허리돌리기,1,서울특별시 구로구 고척로45길 39,소공원,녹색도시과,2023-03-31
고척근린공원,허리돌리기,1,서울특별시 구로구 고척로45길 39,소공원,녹색도시과,2023-03-31
계남근린공원,거꾸로매달리기,1,서울특별시 구로구 중앙로15길 100-30,축구장,녹색도시과,2023-03-31
계남근린공원,철봉,1,서울특별시 구로구 중앙로15길 100-30,축구장,녹색도시과,2023-03-31
계남근린공원,온몸근육풀기,1,서울특별시 구로구 중앙로15길 100-30,축구장,녹색도시과,2023-03-31
계남근린공원,등허리지압기,1,서울특별시 구로구 중앙로15길 100-30,축구장,녹색도시과,2023-03-31
계남근린공원,등허리지압기,1,서울특별시 구로구 중앙로15길 100-30,축구장,녹색도시과,2023-03-31
계남근린공원,다리뻗치기,1,서울특별시 구로구 중앙로15길 100-30,축구장,녹색도시과,2023-03-31
계남근린공원,마라톤운동,1,서울특별시 구로구 중앙로15길 100-30,축구장,녹색도시과,2023-03-31
계남근린공원,양팔줄당기기,1,서울특별시 구로구 중앙로15길 100-30,축구장,녹색도시과,2023-03-31
계남근린공원,온몸스트레칭,1,서울특별시 구로구 중앙로15길 100-30,축구장,녹색도시과,2023-03-31
계남근린공원,허리돌리기,1,서울특별시 구로구 중앙로15길 100-30,축구장,녹색도시과,2023-03-31
계남근린공원,어깨근육풀기,1,서울특별시 구로구 중앙로15길 100-30,축구장,녹색도시과,2023-03-31
계남근린공원,파도타기,1,서울특별시 구로구 중앙로15길 100-30,축구장,녹색도시과,2023-03-31
계남근린공원,온몸노젓기,1,서울특별시 구로구 중앙로15길 100-30,축구장,녹색도시과,2023-03-31
계남근린공원,역기올리기,1,서울특별시 구로구 중앙로15길 100-30,축구장,녹색도시과,2023-03-31
계남근린공원,역기내리기,1,서울특별시 구로구 중앙로15길 100-30,축구장,녹색도시과,2023-03-31
계남근린공원,하늘걷기,1,서울특별시 구로구 중앙로15길 100-30,축구장,녹색도시과,2023-03-31
계남근린공원,역기내리기,1,서울특별시 구로구 중앙로15길 100-30,5번 마을버스 회차구간,녹색도시과,2023-03-31
계남근린공원,온몸근육풀기,1,서울특별시 구로구 중앙로15길 100-30,5번 마을버스 회차구간,녹색도시과,2023-03-31
계남근린공원,온몸노젓기,1,서울특별시 구로구 중앙로15길 100-30,5번 마을버스 회차구간,녹색도시과,2023-03-31
계남근린공원,온몸근육풀기,1,서울특별시 구로구 중앙로15길 100-30,5번 마을버스 회차구간,녹색도시과,2023-03-31
계남근린공원,허리돌리기,1,서울특별시 구로구 중앙로15길 100-30,5번 마을버스 회차구간,녹색도시과,2023-03-31
계남근린공원,거꾸로매달리기,1,서울특별시 구로구 중앙로15길 100-30,자락길 초입 정자 옆1,녹색도시과,2023-03-31
계남근린공원,평행봉,1,서울특별시 구로구 중앙로15길 100-30,자락길 초입 정자 옆1,녹색도시과,2023-03-31
계남근린공원,온몸근육풀기,1,서울특별시 구로구 중앙로15길 100-30,자락길 초입 정자 옆1,녹색도시과,2023-03-31
계남근린공원,팔굽혀펴기,1,서울특별시 구로구 중앙로15길 100-30,자락길 초입 정자~능골정자가는 길1,녹색도시과,2023-03-31
계남근린공원,오금펴기,1,서울특별시 구로구 중앙로15길 100-30,자락길 초입 정자~능골정자가는 길1,녹색도시과,2023-03-31
계남근린공원,오금펴기,1,서울특별시 구로구 중앙로15길 100-30,자락길 초입 정자~능골정자가는 길1,녹색도시과,2023-03-31
계남근린공원,허리돌리기,1,서울특별시 구로구 중앙로15길 100-30,자락길 초입 정자~능골정자가는 길2,녹색도시과,2023-03-31
계남근린공원,파도타기,1,서울특별시 구로구 중앙로15길 100-30,자락길 초입 정자~능골정자가는 길2,녹색도시과,2023-03-31
계남근린공원,하늘걷기,1,서울특별시 구로구 중앙로15길 100-30,자락길 초입 정자~능골정자가는 길2,녹색도시과,2023-03-31
계남근린공원,파도타기,1,서울특별시 구로구 중앙로15길 100-30,5번 마을버스 우측,녹색도시과,2023-03-31
계남근린공원,하늘걷기,1,서울특별시 구로구 중앙로15길 100-30,5번 마을버스 우측,녹색도시과,2023-03-31
계남근린공원,허리돌리기,1,서울특별시 구로구 중앙로15길 100-30,삼익1차아파트 뒤,녹색도시과,2023-03-31
계남근린공원,윗몸일으키기,1,서울특별시 구로구 중앙로15길 100-30,삼익1차아파트 뒤,녹색도시과,2023-03-31
계남근린공원,마라톤운동,1,서울특별시 구로구 중앙로15길 100-30,삼익1차아파트 뒤,녹색도시과,2023-03-31
계남근린공원,등허리지압기,1,서울특별시 구로구 중앙로15길 100-30,삼익1차아파트 뒤,녹색도시과,2023-03-31
천왕도시자연공원,온몸노젓기,1,서울특별시 구로구 연동로12길 149,정상,녹색도시과,2023-03-31
천왕도시자연공원,허리돌리기,1,서울특별시 구로구 연동로12길 149,정상,녹색도시과,2023-03-31
천왕도시자연공원,허리돌리기,1,서울특별시 구로구 연동로12길 149,정상,녹색도시과,2023-03-31
천왕도시자연공원,윗몸일으키기,1,서울특별시 구로구 연동로12길 149,정상,녹색도시과,2023-03-31
천왕도시자연공원,허리돌리기,1,서울특별시 구로구 연동로12길 149,정상,녹색도시과,2023-03-31
천왕도시자연공원,하늘걷기,1,서울특별시 구로구 연동로12길 149,정상,녹색도시과,2023-03-31
천왕도시자연공원,파도타기,1,서울특별시 구로구 연동로12길 149,정상,녹색도시과,2023-03-31
천왕도시자연공원,온몸근육풀기,1,서울특별시 구로구 연동로12길 149,정상,녹색도시과,2023-03-31
천왕도시자연공원,역기내리기,1,서울특별시 구로구 연동로12길 149,정상,녹색도시과,2023-03-31
천왕도시자연공원,마라톤운동,1,서울특별시 구로구 연동로12길 149,정상,녹색도시과,2023-03-31
천왕도시자연공원,등허리지압기,1,서울특별시 구로구 연동로12길 149,정상,녹색도시과,2023-03-31
천왕도시자연공원,거꾸로매달리기,1,서울특별시 구로구 연동로12길 149,정상,녹색도시과,2023-03-31
천왕도시자연공원,철봉,1,서울특별시 구로구 연동로12길 149,정상,녹색도시과,2023-03-31
천왕도시자연공원,평행봉,1,서울특별시 구로구 연동로12길 149,정상,녹색도시과,2023-03-31
천왕도시자연공원,역기,1,서울특별시 구로구 연동로12길 149,정상(그늘막),녹색도시과,2023-03-31
천왕도시자연공원,역기,1,서울특별시 구로구 연동로12길 149,정상(그늘막),녹색도시과,2023-03-31
천왕도시자연공원,역기,1,서울특별시 구로구 연동로12길 149,정상(그늘막),녹색도시과,2023-03-31
천왕도시자연공원,역기,1,서울특별시 구로구 연동로12길 149,정상(그늘막),녹색도시과,2023-03-31
천왕도시자연공원,역기,1,서울특별시 구로구 연동로12길 149,정상(그늘막),녹색도시과,2023-03-31
천왕도시자연공원,역기,1,서울특별시 구로구 연동로12길 149,정상(그늘막),녹색도시과,2023-03-31
천왕도시자연공원,역기,1,서울특별시 구로구 연동로12길 149,정상(그늘막),녹색도시과,2023-03-31
천왕도시자연공원,역기,1,서울특별시 구로구 연동로12길 149,정상(그늘막),녹색도시과,2023-03-31
천왕도시자연공원,역기,1,서울특별시 구로구 연동로12길 149,정상(그늘막),녹색도시과,2023-03-31
천왕도시자연공원,다리근육운동,1,서울특별시 구로구 연동로12길 149,정상(그늘막),녹색도시과,2023-03-31
온수도시자연공원,하늘걷기,1,서울특별시 구로구 온수동 9-44,반달공원(고척로),녹색도시과,2023-03-31
온수도시자연공원,온몸근육풀기,1,서울특별시 구로구 온수동 9-44,반달공원(고척로),녹색도시과,2023-03-31
온수도시자연공원,파도타기,1,서울특별시 구로구 온수동 9-44,반달공원(고척로),녹색도시과,2023-03-31
온수도시자연공원,허리돌리기,1,서울특별시 구로구 온수동 9-44,반달공원(고척로),녹색도시과,2023-03-31
온수도시자연공원,온몸근육풀기,1,서울특별시 구로구 온수동 9-44,반달공원(하부),녹색도시과,2023-03-31
온수도시자연공원,하늘걷기,1,서울특별시 구로구 온수동 9-44,반달공원(하부),녹색도시과,2023-03-31
온수도시자연공원,파도타기,1,서울특별시 구로구 온수동 9-44,반달공원(하부),녹색도시과,2023-03-31
온수도시자연공원,다리뻗치기,1,서울특별시 구로구 온수동 9-44,벽산공원,녹색도시과,2023-03-31
온수도시자연공원,어깨근육풀기,1,서울특별시 구로구 온수동 9-44,벽산공원,녹색도시과,2023-03-31
온수도시자연공원,파도타기,1,서울특별시 구로구 온수동 9-44,벽산공원,녹색도시과,2023-03-31
온수도시자연공원,하늘걷기,1,서울특별시 구로구 온수동 9-44,벽산공원,녹색도시과,2023-03-31
온수도시자연공원,역기올리기,1,서울특별시 구로구 온수동 9-44,벽산공원,녹색도시과,2023-03-31
온수도시자연공원,허리돌리기,1,서울특별시 구로구 온수동 9-44,벽산공원,녹색도시과,2023-03-31
온수도시자연공원,온몸근육풀기,1,서울특별시 구로구 온수동 9-44,벽산공원,녹색도시과,2023-03-31
온수도시자연공원,윗몸일으키기,1,서울특별시 구로구 온수동 9-44,벽산공원,녹색도시과,2023-03-31
온수도시자연공원,양팔줄당기기,1,서울특별시 구로구 온수동 9-44,벽산공원,녹색도시과,2023-03-31
온수도시자연공원,마라톤운동,1,서울특별시 구로구 온수동 9-44,온수체육공원,녹색도시과,2023-03-31
온수도시자연공원,윗몸일으키기,1,서울특별시 구로구 온수동 9-44,온수체육공원,녹색도시과,2023-03-31
온수도시자연공원,파도타기,1,서울특별시 구로구 온수동 9-44,온수체육공원,녹색도시과,2023-03-31
온수도시자연공원,온몸근육풀기,1,서울특별시 구로구 온수동 9-44,온수체육공원,녹색도시과,2023-03-31
온수도시자연공원,등허리지압기,1,서울특별시 구로구 온수동 9-44,온수체육공원,녹색도시과,2023-03-31
온수도시자연공원,윗몸일으키기,1,서울특별시 구로구 온수동 9-44,온수체육공원,녹색도시과,2023-03-31
온수도시자연공원,하늘걷기,1,서울특별시 구로구 온수동 9-44,온수체육공원,녹색도시과,2023-03-31
온수도시자연공원,허리돌리기,1,서울특별시 구로구 온수동 9-44,온수체육공원,녹색도시과,2023-03-31
온수도시자연공원,역기올리기,1,서울특별시 구로구 온수동 9-44,온수체육공원,녹색도시과,2023-03-31
온수도시자연공원,다리뻗치기,1,서울특별시 구로구 온수동 9-44,온수체육공원,녹색도시과,2023-03-31
온수도시자연공원,파도타기,1,서울특별시 구로구 온수동 9-44,온수체육공원,녹색도시과,2023-03-31
온수도시자연공원,온몸근육풀기,1,서울특별시 구로구 온수동 9-44,온수체육공원,녹색도시과,2023-03-31
온수도시자연공원,철봉,1,서울특별시 구로구 온수동 9-44,온수체육공원,녹색도시과,2023-03-31
온수도시자연공원,양팔줄당기기,1,서울특별시 구로구 온수동 9-44,온수체육공원,녹색도시과,2023-03-31
온수도시자연공원,등허리지압기,1,서울특별시 구로구 온수동 9-44,온수체육공원,녹색도시과,2023-03-31
온수도시자연공원,허리돌리기,1,서울특별시 구로구 온수동 9-44,온수체육공원,녹색도시과,2023-03-31
온수도시자연공원,철봉,1,서울특별시 구로구 온수동 9-44,온수체육공원,녹색도시과,2023-03-31
온수도시자연공원,하늘걷기,1,서울특별시 구로구 온수동 9-44,온수체육공원,녹색도시과,2023-03-31
온수도시자연공원,온몸노젓기,1,서울특별시 구로구 온수동 9-44,온수체육공원,녹색도시과,2023-03-31
온수도시자연공원,온몸근육풀기,1,서울특별시 구로구 온수동 9-44,잣절공원,녹색도시과,2023-03-31
온수도시자연공원,등허리지압기,1,서울특별시 구로구 온수동 9-44,잣절공원,녹색도시과,2023-03-31
온수도시자연공원,역기내리기,1,서울특별시 구로구 온수동 9-44,잣절공원,녹색도시과,2023-03-31
온수도시자연공원,마라톤운동,1,서울특별시 구로구 온수동 9-44,잣절공원,녹색도시과,2023-03-31
온수도시자연공원,역기올리기,1,서울특별시 구로구 온수동 9-44,잣절공원,녹색도시과,2023-03-31
온수도시자연공원,역기,1,서울특별시 구로구 온수동 9-44,잣절공원,녹색도시과,2023-03-31
온수도시자연공원,팔굽혀펴기,1,서울특별시 구로구 온수동 9-44,잣절공원,녹색도시과,2023-03-31
온수도시자연공원,팔굽혀펴기,1,서울특별시 구로구 온수동 9-44,잣절공원,녹색도시과,2023-03-31
온수도시자연공원,철봉,1,서울특별시 구로구 온수동 9-44,잣절공원,녹색도시과,2023-03-31
온수도시자연공원,링잡고오르기,1,서울특별시 구로구 온수동 9-44,잣절공원,녹색도시과,2023-03-31
온수도시자연공원,링잡고오르기,1,서울특별시 구로구 온수동 9-44,잣절공원,녹색도시과,2023-03-31
온수도시자연공원,링잡고오르기,1,서울특별시 구로구 온수동 9-44,잣절공원,녹색도시과,2023-03-31
온수도시자연공원,링잡고오르기,1,서울특별시 구로구 온수동 9-44,잣절공원,녹색도시과,2023-03-31
온수도시자연공원,윗몸일으키기,1,서울특별시 구로구 온수동 9-44,잣절공원,녹색도시과,2023-03-31
온수도시자연공원,평행봉,1,서울특별시 구로구 온수동 9-44,잣절공원,녹색도시과,2023-03-31
온수도시자연공원,거꾸로매달리기,1,서울특별시 구로구 온수동 9-44,잣절공원,녹색도시과,2023-03-31
온수도시자연공원,허리돌리기,1,서울특별시 구로구 온수동 9-44,잣절공원,녹색도시과,2023-03-31
온수도시자연공원,윗몸일으키기,1,서울특별시 구로구 온수동 9-44,잣절공원,녹색도시과,2023-03-31
온수도시자연공원,허리돌리기,1,서울특별시 구로구 온수동 9-44,잣절공원,녹색도시과,2023-03-31
온수도시자연공원,팔굽혀펴기,1,서울특별시 구로구 온수동 9-44,잣절공원,녹색도시과,2023-03-31
온수도시자연공원,파도타기,1,서울특별시 구로구 온수동 9-44,잣절공원,녹색도시과,2023-03-31
온수도시자연공원,하늘걷기,1,서울특별시 구로구 온수동 9-44,잣절공원,녹색도시과,2023-03-31
온수도시자연공원,다리뻗치기,1,서울특별시 구로구 온수동 9-44,잣절공원,녹색도시과,2023-03-31
온수도시자연공원,어깨근육풀기,1,서울특별시 구로구 온수동 9-44,잣절공원,녹색도시과,2023-03-31
온수도시자연공원,마라톤운동,1,서울특별시 구로구 온수동 9-44,잣절공원,녹색도시과,2023-03-31
온수도시자연공원,온몸노젓기,1,서울특별시 구로구 온수동 9-44,잣절공원,녹색도시과,2023-03-31
온수도시자연공원,하늘걷기,1,서울특별시 구로구 온수동 9-44,잣절공원,녹색도시과,2023-03-31
온수도시자연공원,팔굽혀펴기,1,서울특별시 구로구 온수동 9-44,잣절공원,녹색도시과,2023-03-31
온수도시자연공원,양팔줄당기기,1,서울특별시 구로구 온수동 9-44,잣절공원,녹색도시과,2023-03-31
온수도시자연공원,역기올리기,1,서울특별시 구로구 온수동 9-44,잣절공원,녹색도시과,2023-03-31
온수도시자연공원,온몸근육풀기,1,서울특별시 구로구 온수동 9-44,잣절공원,녹색도시과,2023-03-31
온수도시자연공원,온몸근육풀기,1,서울특별시 구로구 온수동 9-44,잣절공원,녹색도시과,2023-03-31
온수도시자연공원,파도타기,1,서울특별시 구로구 온수동 9-44,잣절공원,녹색도시과,2023-03-31
온수도시자연공원,하늘걷기,1,서울특별시 구로구 온수동 9-44,잣절공원,녹색도시과,2023-03-31
온수도시자연공원,윗몸일으키기,1,서울특별시 구로구 온수동 9-44,잣절공원,녹색도시과,2023-03-31
온수도시자연공원,마라톤운동,1,서울특별시 구로구 온수동 9-44,잣절공원,녹색도시과,2023-03-31
온수도시자연공원,역기,1,서울특별시 구로구 온수동 9-44,잣절공원,녹색도시과,2023-03-31
온수도시자연공원,역기,1,서울특별시 구로구 온수동 9-44,잣절공원,녹색도시과,2023-03-31
온수도시자연공원,팔굽혀펴기,1,서울특별시 구로구 온수동 9-44,잣절공원,녹색도시과,2023-03-31
온수도시자연공원,평행봉,1,서울특별시 구로구 온수동 9-44,잣절공원,녹색도시과,2023-03-31
온수도시자연공원,평행봉,1,서울특별시 구로구 온수동 9-44,잣절공원,녹색도시과,2023-03-31
온수도시자연공원,링잡고오르기,1,서울특별시 구로구 온수동 9-44,잣절공원,녹색도시과,2023-03-31
온수도시자연공원,양팔줄당기기,1,서울특별시 구로구 온수동 9-44,잣절공원,녹색도시과,2023-03-31
온수도시자연공원,철봉,1,서울특별시 구로구 온수동 9-44,잣절공원,녹색도시과,2023-03-31
온수도시자연공원,허리돌리기,1,서울특별시 구로구 온수동 9-44,잣절공원,녹색도시과,2023-03-31
온수도시자연공원,역기내리기,1,서울특별시 구로구 온수동 9-44,잣절공원,녹색도시과,2023-03-31
온수도시자연공원,역기,1,서울특별시 구로구 온수동 9-44,잣절공원,녹색도시과,2023-03-31
온수도시자연공원,파도타기,1,서울특별시 구로구 온수동 9-44,잣절공원,녹색도시과,2023-03-31
온수도시자연공원,마라톤운동,1,서울특별시 구로구 온수동 9-44,잣절공원,녹색도시과,2023-03-31
온수도시자연공원,온몸노젓기,1,서울특별시 구로구 온수동 9-44,잣절공원,녹색도시과,2023-03-31
온수도시자연공원,역기올리기,1,서울특별시 구로구 온수동 9-44,잣절공원,녹색도시과,2023-03-31
온수도시자연공원,마라톤운동,1,서울특별시 구로구 온수동 9-44,잣절공원,녹색도시과,2023-03-31
온수도시자연공원,역기내리기,1,서울특별시 구로구 온수동 9-44,잣절공원,녹색도시과,2023-03-31
온수도시자연공원,파도타기,1,서울특별시 구로구 온수동 9-44,잣절공원,녹색도시과,2023-03-31
온수도시자연공원,하늘걷기,1,서울특별시 구로구 온수동 9-44,잣절공원,녹색도시과,2023-03-31
온수도시자연공원,온몸근육풀기,1,서울특별시 구로구 온수동 9-44,잣절공원,녹색도시과,2023-03-31
온수도시자연공원,마라톤운동,1,서울특별시 구로구 온수동 9-44,잣절공원,녹색도시과,2023-03-31
온수도시자연공원,등허리지압기,1,서울특별시 구로구 온수동 9-44,잣절공원,녹색도시과,2023-03-31
온수도시자연공원,파도타기,1,서울특별시 구로구 온수동 9-44,잣절공원,녹색도시과,2023-03-31
온수도시자연공원,역기내리기,1,서울특별시 구로구 온수동 9-44,잣절공원,녹색도시과,2023-03-31
온수도시자연공원,역기올리기,1,서울특별시 구로구 온수동 9-44,잣절공원,녹색도시과,2023-03-31
온수도시자연공원,허리돌리기,1,서울특별시 구로구 온수동 9-44,잣절공원,녹색도시과,2023-03-31
온수도시자연공원,허리돌리기,1,서울특별시 구로구 온수동 9-44,잣절공원,녹색도시과,2023-03-31
온수도시자연공원,윗몸일으키기,1,서울특별시 구로구 온수동 9-44,잣절공원,녹색도시과,2023-03-31
온수도시자연공원,역기,1,서울특별시 구로구 온수동 9-44,잣절공원,녹색도시과,2023-03-31
개웅산근린공원,온몸근육풀기,1,서울특별시 구로구 개봉동 산53-5,다목적구장,녹색도시과,2023-03-31
개웅산근린공원,하늘걷기,1,서울특별시 구로구 개봉동 산53-5,다목적구장,녹색도시과,2023-03-31
개웅산근린공원,어깨올리기,1,서울특별시 구로구 개봉동 산53-5,다목적구장,녹색도시과,2023-03-31
개웅산근린공원,허리돌리기,1,서울특별시 구로구 개봉동 산53-5,체력단련장,녹색도시과,2023-03-31
개웅산근린공원,등허리지압기,1,서울특별시 구로구 개봉동 산53-5,체력단련장,녹색도시과,2023-03-31
개웅산근린공원,양팔줄당기기,1,서울특별시 구로구 개봉동 산53-5,체력단련장,녹색도시과,2023-03-31
개웅산근린공원,거꾸로매달리기,1,서울특별시 구로구 개봉동 산53-5,체력단련장,녹색도시과,2023-03-31
개웅산근린공원,철봉,1,서울특별시 구로구 개봉동 산53-5,체력단련장,녹색도시과,2023-03-31
개웅산근린공원,허리돌리기,1,서울특별시 구로구 개봉동 산53-5,체력단련장,녹색도시과,2023-03-31
개웅산근린공원,평행봉,1,서울특별시 구로구 개봉동 산53-5,체력단련장,녹색도시과,2023-03-31
개웅산근린공원,하늘걷기,1,서울특별시 구로구 개봉동 산53-5,등산로(계류입구),녹색도시과,2023-03-31
개웅산근린공원,파도타기,1,서울특별시 구로구 개봉동 산53-5,등산로(계류입구),녹색도시과,2023-03-31
개웅산근린공원,역기내리기,1,서울특별시 구로구 개봉동 산53-5,등산로(계류입구),녹색도시과,2023-03-31
개웅산근린공원,하늘걷기,1,서울특별시 구로구 개봉동 산53-5,정상중간 정자,녹색도시과,2023-03-31
개웅산근린공원,다리뻗치기,1,서울특별시 구로구 개봉동 산53-5,정상중간 정자,녹색도시과,2023-03-31
개웅산근린공원,파도타기,1,서울특별시 구로구 개봉동 산53-5,정상중간 정자,녹색도시과,2023-03-31
개웅산근린공원,역기내리기,1,서울특별시 구로구 개봉동 산53-5,정상중간 정자,녹색도시과,2023-03-31
개웅산근린공원,온몸근육풀기,1,서울특별시 구로구 개봉동 산53-5,정상중간 정자,녹색도시과,2023-03-31
개웅산근린공원,양팔줄당기기,1,서울특별시 구로구 개봉동 산53-5,정상중간 정자,녹색도시과,2023-03-31
개웅산근린공원,마라톤운동,1,서울특별시 구로구 개봉동 산53-5,정상중간 정자,녹색도시과,2023-03-31
개웅산근린공원,파도타기,1,서울특별시 구로구 개봉동 산53-5,정상,녹색도시과,2023-03-31
개웅산근린공원,평행봉,1,서울특별시 구로구 개봉동 산53-5,정상,녹색도시과,2023-03-31
개웅산근린공원,다리뻗치기,1,서울특별시 구로구 개봉동 산53-5,정상,녹색도시과,2023-03-31
개웅산근린공원,허리돌리기,1,서울특별시 구로구 개봉동 산53-5,정상,녹색도시과,2023-03-31
개웅산근린공원,허리돌리기,1,서울특별시 구로구 개봉동 산53-5,정상,녹색도시과,2023-03-31
개웅산근린공원,철봉,1,서울특별시 구로구 개봉동 산53-5,정상,녹색도시과,2023-03-31
개웅산근린공원,철봉,1,서울특별시 구로구 개봉동 산53-5,정상,녹색도시과,2023-03-31
개웅산근린공원,양팔줄당기기,1,서울특별시 구로구 개봉동 산53-5,정상 아래,녹색도시과,2023-03-31
개웅산근린공원,역기내리기,1,서울특별시 구로구 개봉동 산53-5,정상 아래,녹색도시과,2023-03-31
개웅산근린공원,마라톤운동,1,서울특별시 구로구 개봉동 산53-5,정상 아래,녹색도시과,2023-03-31
개웅산근린공원,등허리지압기,1,서울특별시 구로구 개봉동 산53-5,정상 아래,녹색도시과,2023-03-31
개웅산근린공원,거꾸로매달리기,1,서울특별시 구로구 개봉동 산53-5,정상 아래,녹색도시과,2023-03-31
개웅산근린공원,파도타기,1,서울특별시 구로구 개봉동 산53-5,군부대 등산로,녹색도시과,2023-03-31
개웅산근린공원,윗몸일으키기,1,서울특별시 구로구 개봉동 산53-5,군부대 등산로,녹색도시과,2023-03-31
개웅산근린공원,허리돌리기,1,서울특별시 구로구 개봉동 산53-5,군부대 등산로,녹색도시과,2023-03-31
개웅산근린공원,온몸근육풀기,1,서울특별시 구로구 개봉동 산53-5,군부대 등산로2,녹색도시과,2023-03-31
